date,avg_daily_gas_used,distinct_block_number,distinct_miner,avg_block_size,avg_transacion_count,btc_price,btc_volume,eth_price,eth_volume,10_year_real_interest_rate,1_year_real_interest_rate,daily_gas_used_var
2022-08-21,15462249.77,6363,49,83510.36571,169.2990728,21534.121094,23102307723,1619.31897,15849221752,0.8556253,-1.47068045,112336240501382.39
2022-08-22,15486220.65,6264,49,84822.19109,169.2113665,21398.908203,31666498758,1622.505859,18557078599,0.8556253,-1.47068045,108656545031612.86
2022-08-23,15432141.43,6353,47,85671.97072,169.3244137,21528.087891,31878280659,1662.769897,18322041914,0.8556253,-1.47068045,108768956629427.39
2022-08-24,15474993.08,6256,51,81861.48801,166.851023,21395.019531,31962253368,1657.059204,16780932907,0.8556253,-1.47068045,109724954519434.89
2022-08-25,15439817.95,6210,50,85523.26393,173.0375201,21600.904297,31028679593,1696.457031,14818795695,0.8556253,-1.47068045,106909167987490.81
2022-08-26,15472028.85,6237,53,86424.57271,169.5956389,20260.019531,42326789564,1507.782837,26713710143,0.8556253,-1.47068045,108683175482024.38
2022-08-27,15414456.94,6236,48,86452.25257,168.0482681,20041.738281,30116729776,1491.39502,18120831899,0.8556253,-1.47068045,109934942065733.19
2022-08-28,15482256.77,6239,49,90059.20917,164.2962013,19616.814453,24366810591,1430.547363,12823572918,0.8556253,-1.47068045,110297493594352.53
2022-08-29,15438597.45,6327,50,94421.02845,171.2030978,20297.994141,32637854078,1553.037354,17965837488,0.8556253,-1.47068045,107949301609197.97
2022-08-30,15457523.41,6211,52,98774.33006,169.3711158,19796.808594,34483360283,1523.838867,21835784470,0.8556253,-1.47068045,104726410645154.23
2022-08-31,15435500.22,6250,50,89863.95856,165.6216,20049.763672,33225232872,1553.684937,20591680941,0.8556253,-1.47068045,104597310777812.94
2022-09-01,15433541.02,6262,46,79537.85516,173.2928777,20127.140625,30182031010,1586.176758,16434276817,1.20424868,-2.58910241,107057691175384.22
2022-09-02,15434726.37,6293,48,76642.35436,172.1309391,19969.771484,29123998928,1577.220459,17708478709,1.20424868,-2.58910241,110048371796219.0
2022-09-03,15465030.63,6200,48,73328.58081,167.03,19832.087891,23613051457,1556.872681,9516825994,1.20424868,-2.58910241,114226085247270.92
2022-09-04,15490384.93,6269,52,73810.76184,177.5592599,19986.712891,25245861652,1577.641602,8884144998,1.20424868,-2.58910241,113565235494920.77
2022-09-05,15466320.82,6171,50,75632.99741,176.8514017,19812.371094,28813460025,1617.183228,13060541168,1.20424868,-2.58910241,110239364496691.02
2022-09-06,15449519.72,6259,49,80446.05704,172.0608723,18837.667969,43403978910,1561.748535,22946059125,1.20424868,-2.58910241,106682085139723.3
2022-09-07,15414991.51,6218,46,81261.43519,171.8070119,19290.324219,35239757134,1629.906372,19560363854,1.20424868,-2.58910241,103872125070325.3
2022-09-08,15461579.67,6292,48,79662.5213,171.4381755,19329.833984,32194477850,1635.347656,17621046717,1.20424868,-2.58910241,108471198443855.92
2022-09-09,15438862.51,6065,55,81196.26579,180.3736191,21381.152344,48469528171,1719.085449,20242323690,1.20424868,-2.58910241,107164032222436.83
2022-09-10,15441872.2,6044,52,74219.87508,165.1485771,21680.539063,36913738894,1776.203735,13130928217,1.20424868,-2.58910241,107907605872094.69
2022-09-11,15450480.22,6066,50,77614.76937,168.8892186,21769.255859,34493951963,1761.800049,12464301922,1.20424868,-2.58910241,111381863906131.06
2022-09-12,15449276.59,6047,48,81240.12701,176.7767488,22370.449219,50212088965,1713.765259,17688391310,1.20424868,-2.58910241,106435942262751.14
2022-09-13,15448121.44,6064,50,79714.10653,180.2778694,20296.707031,51091116622,1580.787964,23066821734,1.20424868,-2.58910241,106168017685592.33
2022-09-14,15444604.36,5909,50,77832.67236,187.7089186,20241.089844,37872380889,1634.755005,17897150206,1.20424868,-2.58910241,105849407443514.06
2022-09-15,15321485.78,6727,510,75374.73792,188.1433031,19701.210938,36389011503,1471.693481,26946275878,1.20424868,-2.58910241,79943007386250.80
2022-09-16,15292383.21,7092,546,76254.84983,184.9758883,19772.583984,30123362273,1432.447754,16764804299,1.20424868,-2.58910241,74836518294295.80
2022-09-17,15301632.83,7130,532,71667.15624,185.4245442,20127.576172,24957448100,1469.741699,10798098671,1.20424868,-2.58910241,74308207210612.00
2022-09-18,15303045.44,7130,539,78827.24404,162.2570827,19419.505859,31254779144,1335.329102,15762284723,1.20424868,-2.58910241,73138025630533.20
2022-09-19,15300122.96,7125,514,81423.39032,159.7487719,19544.128906,40177002624,1377.541382,18712714223,1.20424868,-2.58910241,70469067425959.0
2022-09-20,15305999.31,7138,521,83552.05618,160.9738022,18890.789063,36791346508,1324.388184,14722317220,1.20424868,-2.58910241,73754059001057.20
2022-09-21,15316150.6,7054,490,83556.89169,155.9583215,18547.400391,46363793975,1252.607788,20643507800,1.20424868,-2.58910241,74338352056465.0
2022-09-22,15283478.54,7152,452,83197.58963,156.3614374,19413.550781,41135767926,1327.680176,18461527259,1.20424868,-2.58910241,70944991051068.30
2022-09-23,15282007.39,7167,478,81449.64727,156.2571508,19297.638672,38896078052,1328.259521,18771106339,1.20424868,-2.58910241,68529300648512.20
2022-09-24,15286335.67,7168,466,74353.90778,154.7441406,18937.011719,26149643168,1317.993286,12098209717,1.20424868,-2.58910241,70257915308766.70
2022-09-25,15287343.8,7168,449,73321.96415,154.4666574,18802.097656,23359966112,1294.216797,11802651633,1.20424868,-2.58910241,67943186738392.20
2022-09-26,15297528.03,7148,483,79884.54673,159.655568,19222.671875,44148798321,1335.32019,16034549271,1.20424868,-2.58910241,69794148295324.4
2022-09-27,15305671.15,7141,457,78741.69402,170.0453718,19110.546875,58571439619,1330.127686,17870598937,1.20424868,-2.58910241,72721208662510.60
2022-09-28,15295137.38,7162,437,78203.41343,154.9435912,19426.720703,53071298734,1337.410889,18994979566,1.20424868,-2.58910241,72090104484204.60
2022-09-29,15304896.77,7154,416,76731.79228,157.8918088,19573.050781,41037843771,1335.652344,13796915736,1.20424868,-2.58910241,72619637329974.90
2022-09-30,15294813.36,7162,486,76758.21837,171.165317,19431.789063,43975248085,1327.978638,14250100093,1.20424868,-2.58910241,72047833011283.90
2022-10-01,15287794.18,7137,457,79346.14642,162.2583719,19312.095703,18719537670,1311.644409,6227961237,1.79733203,0.02713679,71542161069856.40
2022-10-02,15291980.3,7175,462,79320.46801,162.2126829,19044.107422,20765955327,1276.093506,7578351650,1.79733203,0.02713679,68400576488773.00
2022-10-03,15298683.24,7157,456,76479.02277,182.6382563,19623.580078,30484729489,1323.439209,10153070907,1.79733203,0.02713679,69679711787315.100
2022-10-04,15288499.41,7132,459,83567.44013,166.1902692,20336.84375,35887278685,1362.126587,10139774963,1.79733203,0.02713679,70518296309804.80
2022-10-05,15297953.45,7148,431,86099.06743,163.5920537,20160.716797,33223790572,1352.837158,9774451820,1.79733203,0.02713679,72359581146116.90
2022-10-06,15288089.89,7157,449,82121.00084,168.0406595,19955.443359,34711412966,1351.709473,12033514861,1.79733203,0.02713679,71209440048506.10
2022-10-07,15300334.98,7146,468,80646.56129,165.1774419,19546.849609,29227315390,1332.516968,10061619355,1.79733203,0.02713679,74287402659877.10
2022-10-08,15326487.06,7169,457,72412.864,164.60929,19416.568359,16437423167,1315.500488,5804676208,1.79733203,0.02713679,71487989888297.40
2022-10-09,15326998.9,7162,486,53280.43284,149.1944987,19446.425781,16837262532,1322.604248,5486230123,1.79733203,0.02713679,77311502420588.00
2022-10-10,15321155.3,7165,433,55628.59386,156.7885555,19141.484375,27425022774,1291.337646,8794491050,1.79733203,0.02713679,78591706050011.50
2022-10-11,15305084.05,7164,449,61346.73074,157.7762423,19051.417969,28711532910,1279.575684,9274845260,1.79733203,0.02713679,75348781590073.20
2022-10-12,15316037.08,7164,476,65259.43872,149.9447236,19157.445313,24950173846,1294.906372,8355638578,1.79733203,0.02713679,77183518600872.10
2022-10-13,15298456.95,7157,463,76420.33953,157.0670672,19382.904297,44219840004,1288.123901,17499038202,1.79733203,0.02713679,74256348578274.30
2022-10-14,15310042.73,7162,455,69566.15443,149.6641999,19185.65625,38452356727,1297.422119,13113767755,1.79733203,0.02713679,74270557580210.70
2022-10-15,15356413.81,7167,433,64125.53635,144.8123343,19067.634766,16192235532,1274.871704,6798512624,1.79733203,0.02713679,87457181249908.90
2022-10-16,15324036.05,7157,443,68463.25709,137.0236132,19268.09375,17988916650,1306.296631,7491625206,1.79733203,0.02713679,79192771658564.40
2022-10-17,15294460.43,7154,438,74723.96645,149.9948281,19550.757813,27472552998,1331.713623,9401189650,1.79733203,0.02713679,71144306769793.40
2022-10-18,15289081.79,7168,451,79033.00991,148.2368862,19334.416016,30580012344,1310.447021,10416747806,1.79733203,0.02713679,68795707551654.20
2022-10-19,15277523.0,7154,442,76544.18018,152.1668996,19139.535156,22425387184,1285.744263,8350692785,1.79733203,0.02713679,66535827090051.40
2022-10-20,15274419.32,7165,433,77070.47467,161.2824843,19053.740234,24493974420,1283.200928,9009111996,1.79733203,0.02713679,66468334164890.90
2022-10-21,15278937.96,7165,435,76786.98088,155.8718772,19172.46875,32459287866,1299.946411,10412565245,1.79733203,0.02713679,67779629223802.5
2022-10-22,15285081.07,7166,403,67134.229,133.8845939,19208.189453,16104440957,1314.299194,7175324564,1.79733203,0.02713679,71296413576799.40
2022-10-23,15272055.76,7163,411,71892.90325,140.9704035,19567.007813,22128794335,1363.447021,9909510925,1.79733203,0.02713679,67590235334120.50
2022-10-24,15283467.77,7120,440,74790.85323,145.9606742,19345.572266,30202235805,1344.998535,13092820173,1.79733203,0.02713679,68137326630976.50
2022-10-25,15258051.17,7152,413,78190.27195,146.5328579,20095.857422,47761524910,1461.665405,25367291294,1.79733203,0.02713679,61285159355606.90
2022-10-26,15235441.71,7166,433,84524.05373,154.161736,20770.441406,58895950537,1566.56665,32705548427,1.79733203,0.02713679,58834404458080.50
2022-10-27,15248605.42,7162,455,85312.5363,155.2338732,20285.835938,49625110402,1514.374878,22813499245,1.79733203,0.02713679,60319392775275.20
2022-10-28,15233214.1,7152,448,78574.2219,148.1589765,20595.351563,43994715910,1555.477905,19974623205,1.79733203,0.02713679,57188497450057.80
2022-10-29,15240694.03,7150,420,78080.53399,145.2867133,20818.476563,40369840645,1619.698486,21618154775,1.79733203,0.02713679,58496793024758.50
2022-10-30,15238328.37,7168,443,76524.71401,144.17899,20635.603516,31486345556,1590.783325,13930073427,1.79733203,0.02713679,58350377193135.40
2022-10-31,15238342.58,7161,417,76580.27873,148.4775869,20495.773438,45668466815,1572.714478,19306919714,1.79733203,0.02713679,54052854734952.00
2022-11-01,15162874.61,7137,443,77529.63248,150.201205,20485.273438,39819303159,1579.70459,14507311208,1.93071305,0.2496431,42957155946922.300
2022-11-02,15203062.53,7156,440,75674.85299,141.9710732,20159.503906,55552169483,1519.711792,23254218281,1.93071305,0.2496431,47359064700438.30
2022-11-03,15181203.45,7155,414,74663.97456,152.8968553,20209.988281,43228750179,1531.541748,14248351007,1.93071305,0.2496431,45510477503086.10
2022-11-04,15163778.68,7168,424,77715.70006,141.4808873,21147.230469,64072727950,1645.093384,20806964347,1.93071305,0.2496431,40785908433627.6
2022-11-05,15208103.07,7157,435,72700.80928,133.0259885,21282.691406,37846047609,1627.968018,11006973190,1.93071305,0.2496431,52186849754504.10
2022-11-06,15195238.33,7168,398,77750.93987,134.3254743,20926.486328,35082693210,1572.234741,11632744705,1.93071305,0.2496431,46698990730219.70
2022-11-07,15161413.2,7168,431,81092.42006,154.3960658,20602.816406,53510852236,1568.591309,15279963349,1.93071305,0.2496431,38747939426775.800
2022-11-08,15154724.99,7165,393,88979.6268,157.9969295,18541.271484,118992465607,1332.835571,42048003440,1.93071305,0.2496431,36737008549584.80
2022-11-09,15155323.2,7146,377,92782.94374,170.6756227,15880.780273,102905151606,1100.1698,38864492427,1.93071305,0.2496431,33373668911814.800
2022-11-10,15134796.38,7161,485,85277.23474,165.4282921,17586.771484,83202283721,1299.4646,28581002122,1.93071305,0.2496431,38267951963187.50
2022-11-11,15150300.16,7151,416,82450.30597,156.4769962,17034.292969,55871616488,1287.221069,20920539099,1.93071305,0.2496431,36535647265659.50
2022-11-12,15181092.3,7168,423,75008.30371,144.1738281,16799.185547,29717699419,1255.268311,10964962767,1.93071305,0.2496431,46257692716087.4
2022-11-13,15173478.76,7172,434,74334.99275,158.0370887,16353.365234,27209183682,1221.819214,10717455214,1.93071305,0.2496431,41906976871882.00
2022-11-14,15159305.0,7167,465,81660.74159,166.4328171,16618.199219,49630243054,1241.604248,15028035663,1.93071305,0.2496431,34264135431884.30
2022-11-15,15133696.41,7151,428,76642.0881,158.9862956,16884.613281,36599436183,1251.736206,11798011594,1.93071305,0.2496431,37092274155265.10
2022-11-16,15171654.71,7150,434,72024.90657,151.5798601,16669.439453,33925512989,1215.602539,11939561598,1.93071305,0.2496431,42759278487571.40
2022-11-17,15160985.0,7159,417,74656.26568,154.1278111,16687.517578,27868914022,1200.808594,9723646871,1.93071305,0.2496431,39868201048169.000
2022-11-18,15187846.34,7159,439,69972.34027,140.8695349,16697.777344,26862218609,1212.300293,7979913378,1.93071305,0.2496431,45933371458117.20
2022-11-19,15212717.6,7165,414,69390.94962,127.2700628,16711.546875,16106223492,1218.426758,5978745776,1.93071305,0.2496431,52948660453217.60
2022-11-20,15187743.41,7163,416,74488.85858,129.4475778,16291.832031,21313378652,1142.466675,9651002684,1.93071305,0.2496431,46290580188974.40
2022-11-21,15166462.78,7163,395,77330.58272,134.5740611,15787.28418,37429485518,1108.353027,14080099208,1.93071305,0.2496431,41654865522491.70
2022-11-22,15172146.27,7150,367,77278.54573,134.6746853,16189.769531,30726828760,1135.173462,12040670755,1.93071305,0.2496431,42272004845430.700
2022-11-23,15180365.3,7137,416,76098.67199,136.2709822,16610.707031,32958875628,1183.199585,11242676044,1.93071305,0.2496431,44302998251109.300
2022-11-24,15220427.23,7166,428,70351.16202,138.1805749,16604.464844,26129037414,1203.983154,9706372376,1.93071305,0.2496431,54960009930336.20
2022-11-25,15225962.38,7156,432,68249.77641,139.6203186,16521.841797,18678255976,1198.925903,5483308196,1.93071305,0.2496431,56536709859265.30
2022-11-26,15218969.91,7159,416,71239.88001,130.6031569,16464.28125,18000008764,1205.897949,5074160558,1.93071305,0.2496431,53960099323494.50
2022-11-27,15224559.0,7159,425,68460.24557,123.1088141,16444.626953,20443898509,1195.126953,4486976868,1.93071305,0.2496431,55461657729820.300
2022-11-28,15177346.02,7175,389,73283.92,151.5987456,16217.322266,27743025156,1170.086182,7275411870,1.93071305,0.2496431,43947129738290.900
2022-11-29,15169094.77,7152,447,76430.84494,146.4467282,16444.982422,23581685468,1216.901245,7639405818,1.93071305,0.2496431,41832620186537.20
2022-11-30,15157512.42,7151,409,78334.91512,143.5474759,17168.566406,29523576583,1295.688599,9836925304,1.93071305,0.2496431,38296337182414.00
2022-12-01,15186369.27,7163,408,76578.14631,137.3920145,16967.132813,22895392882,1276.273926,6857935276,1.57612515,0.8279474,46034002964291.30
2022-12-02,15179699.45,7167,415,74826.30613,144.1261337,17088.660156,19539705127,1294.303345,6213645709,1.57612515,0.8279474,44294700171556.2
2022-12-03,15198694.35,7163,418,70443.34664,134.5471171,16908.236328,16217776704,1243.334839,5672609405,1.57612515,0.8279474,49467588402174.00
2022-12-04,15222822.29,7154,406,69496.2414,134.4942689,17130.486328,16824520830,1280.256592,5174128454,1.57612515,0.8279474,55030271780647.100
2022-12-05,15190021.75,7144,386,74650.04787,141.1261198,16974.826172,22209086834,1259.676758,6120359523,1.57612515,0.8279474,46451232701823.40
2022-12-06,15179565.55,7170,426,75964.29456,146.3132497,17089.503906,19889922369,1271.653809,5089212680,1.57612515,0.8279474,44173762534927.70
2022-12-07,15199929.46,7075,452,77857.57541,137.4022615,16848.126953,19675404389,1232.4375,5752205180,1.57612515,0.8279474,49448781227063.60
2022-12-08,15212877.48,7161,409,71554.51529,129.0164781,17233.474609,20496603770,1281.116333,6227269815,1.57612515,0.8279474,52936042707502.20
2022-12-09,15147003.52,7152,460,81863.10375,270.2336409,17133.152344,20328426366,1264.28479,5706183865,1.57612515,0.8279474,35248607636467.70
2022-12-10,15198294.56,7165,436,71448.87732,153.9705513,17128.724609,12706781969,1266.384155,3282499999,1.57612515,0.8279474,49582491832092.10
2022-12-11,15221297.74,7160,415,70985.36983,149.1748603,17104.193359,14122486832,1263.86853,3362005848,1.57612515,0.8279474,54366739791862.10
2022-12-12,15179657.94,7156,420,78245.39435,165.1762158,17206.4375,19617581341,1274.619019,5151109364,1.57612515,0.8279474,41944617405741.50
2022-12-13,15139226.31,7151,386,82501.03035,160.9618235,17781.318359,26634741631,1320.549194,8812883119,1.57612515,0.8279474,36169945212804.900
2022-12-14,15159864.45,7163,401,81211.37191,152.8856624,17815.650391,25534481470,1309.328735,7830915428,1.57612515,0.8279474,39878875365103.40
2022-12-15,15161118.75,7156,407,82820.15525,150.9468977,17364.865234,20964448341,1266.353882,6032859783,1.57612515,0.8279474,39214514860434.50
2022-12-16,15135838.17,7160,415,81815.42137,161.0715084,16647.484375,24031608960,1168.259399,9297811507,1.57612515,0.8279474,32168354082030.900
2022-12-17,15157397.42,7163,414,79973.58858,145.2768393,16795.091797,14463581825,1188.149536,5077258586,1.57612515,0.8279474,40044386767352.10
2022-12-18,15192374.74,7162,422,77551.4549,128.0113097,16757.976563,10924354698,1184.71521,3350092519,1.57612515,0.8279474,48525944300811.600
2022-12-19,15173151.56,7164,409,75184.11474,138.8534338,16439.679688,17221074814,1167.609863,4943628091,1.57612515,0.8279474,40446460653673.40
2022-12-20,15134936.57,7168,411,83226.93443,138.4584263,16906.304688,22722096615,1217.703613,6684951715,1.57612515,0.8279474,34650258287730.90
2022-12-21,15156127.62,7163,404,84773.04021,143.6659221,16817.535156,14882945045,1213.599976,4217182733,1.57612515,0.8279474,39017736532954.6
2022-12-22,15172975.3,7178,441,78931.27278,137.8608247,16830.341797,16441573050,1218.182129,5297471739,1.57612515,0.8279474,42306343440412.60
2022-12-23,15164534.7,7180,454,82426.87702,145.5114206,16796.953125,15329265213,1220.159424,4835831923,1.57612515,0.8279474,41057889355877.600
2022-12-24,15218815.75,7166,416,72980.50377,127.1988557,16847.755859,9744636213,1221.14856,2626153345,1.57612515,0.8279474,54003182035510.90
2022-12-25,15246998.74,7168,444,71780.09403,116.6886161,16841.986328,11656379938,1218.962036,3942720070,1.57612515,0.8279474,60844930566872.70
2022-12-26,15201441.59,7162,414,79960.96803,130.9205529,16919.804688,11886957804,1226.974365,3282098400,1.57612515,0.8279474,49209455655484.20
2022-12-27,15183992.11,7156,430,81373.73016,143.2747345,16717.173828,15748580239,1212.791626,4091530737,1.57612515,0.8279474,45077783823473.40
2022-12-28,15173801.8,7173,431,83923.21734,136.2594451,16552.572266,17005713920,1189.986084,4991669631,1.57612515,0.8279474,42185270122473.60
2022-12-29,15179545.29,7161,443,82277.99735,132.052367,16642.341797,14472237479,1201.595337,4132233940,1.57612515,0.8279474,43431523718879.10
2022-12-30,15183657.13,7166,421,81358.06168,131.8407759,16602.585938,15929162910,1199.232788,4055668253,1.57612515,0.8279474,44235728339972.400
2022-12-31,15207202.15,7166,437,76168.10941,120.8213787,16547.496094,11239186456,1196.77124,3018513333,1.57612515,0.8279474,52702932497718.20
2023-01-01,15256116.08,7172,468,63331.79113,103.5673452,16625.080078,9244361700,1200.964844,2399674550,1.78309897,1.35596652,62802359426396.7
2023-01-02,15182610.73,7171,418,77435.36857,128.3330079,16688.470703,12097775227,1214.656616,3765758498,1.78309897,1.35596652,44288097261474.90
2023-01-03,15178718.45,7168,451,79775.94448,132.2706473,16679.857422,13903079207,1214.778809,3392972131,1.78309897,1.35596652,44053270580620.50
2023-01-04,15159390.83,7170,430,84706.92343,145.9398884,16863.238281,18421743322,1256.526611,6404416893,1.78309897,1.35596652,37853098682462.00
2023-01-05,15146134.52,7153,418,87273.97763,159.7676499,16836.736328,13692758566,1250.438599,4001786456,1.78309897,1.35596652,36389948223547.40
2023-01-06,15154631.72,7160,436,87350.58715,143.5938547,16951.96875,14413662913,1269.379028,4977252792,1.78309897,1.35596652,39313593511424.000
2023-01-07,15195916.24,7163,465,81948.31551,133.6879799,16955.078125,7714767174,1264.270386,2565213548,1.78309897,1.35596652,48817683509923.40
2023-01-08,15203753.55,7165,459,82704.26239,165.2636427,17091.144531,9768827914,1287.359497,3495088905,1.78309897,1.35596652,48072920067403.50
2023-01-09,15137051.37,7167,402,92878.79378,152.5987163,17196.554688,18624736866,1321.53894,7990438824,1.78309897,1.35596652,33003059176376.600
2023-01-10,15147499.55,7166,451,91099.88376,148.0679598,17446.292969,15808338949,1336.58606,5830173253,1.78309897,1.35596652,37040062583014.800
2023-01-11,15142117.89,7155,418,92326.55821,151.3875611,17934.896484,18372283782,1387.932739,6314904311,1.78309897,1.35596652,34068701484725.60
2023-01-12,15133892.49,7156,425,93096.2289,151.6996926,18869.587891,34971338710,1417.938477,12230193038,1.78309897,1.35596652,33854356051326.900
2023-01-13,15137565.85,7162,405,94888.48925,150.2831611,19909.574219,29225029694,1451.614868,7684148212,1.78309897,1.35596652,33446300810237.30
2023-01-14,15134147.01,7170,419,97350.50404,154.5054393,20976.298828,38967784639,1550.706909,15444626014,1.78309897,1.35596652,32214683870400.200
2023-01-15,15154909.77,7146,411,90292.4499,140.0471592,20880.798828,19298407543,1552.479492,6774614499,1.78309897,1.35596652,39467348322784.90
2023-01-16,15138644.63,7160,440,91633.04791,147.6653631,21169.632813,26792494050,1576.833496,8454485431,1.78309897,1.35596652,32579117410778.90
2023-01-17,15135069.21,7171,415,89625.5896,142.009901,21161.519531,24999983362,1567.846069,7599462786,1.78309897,1.35596652,32814317469946.20
2023-01-18,15132284.32,7165,421,80192.50705,156.0676902,20688.78125,30005625418,1515.506958,10354880595,1.78309897,1.35596652,31701524025291.300
2023-01-19,15140093.65,7160,478,77456.64162,140.6599162,21086.792969,21152848261,1552.556519,6432638856,1.78309897,1.35596652,36804713817069.00
2023-01-20,15161677.75,7168,455,76295.96791,142.9274554,22676.552734,28799154319,1659.75415,8528894754,1.78309897,1.35596652,38749578084758.300
2023-01-21,15153637.68,7163,403,77694.96733,138.7792824,22777.625,32442278429,1627.118164,8859250310,1.78309897,1.35596652,37810894108807.10
2023-01-22,15208334.09,7160,398,69726.55936,124.2756983,22720.416016,24746386230,1628.38208,7517988734,1.78309897,1.35596652,53204369401122.70
2023-01-23,15189497.87,7165,399,75186.96232,132.2714585,22934.431641,26518700512,1628.251099,8264507375,1.78309897,1.35596652,46594109132888.30
2023-01-24,15159098.59,7166,438,81561.35654,144.0542841,22636.46875,26405069715,1556.604248,8180274691,1.78309897,1.35596652,39033987993110.300
2023-01-25,15163885.58,7158,403,80926.32677,142.5963956,23117.859375,30685366709,1611.71106,10598973448,1.78309897,1.35596652,38417826111788.20
2023-01-26,15140844.11,7166,412,82041.66704,146.3667318,23032.777344,26357839322,1603.105957,8395315241,1.78309897,1.35596652,36185666978896.200
2023-01-27,15154931.56,7153,382,83235.52454,153.808472,23078.728516,25383335641,1598.156494,8124465373,1.78309897,1.35596652,38638247468156.60
2023-01-28,15190026.42,7169,412,76680.75045,134.5276887,23031.089844,14712928379,1572.435059,5803653357,1.78309897,1.35596652,47475133886450.500
2023-01-29,15180608.68,7159,395,78836.81925,139.4367928,23774.566406,27423687259,1646.15564,8801292300,1.78309897,1.35596652,43590867595065.20
2023-01-30,15139458.99,7168,407,83219.76911,149.9115513,22840.138672,27205595568,1567.326538,9180418120,1.78309897,1.35596652,33983329407267.40
2023-01-31,15148245.43,7163,432,83131.60533,151.6632696,23139.283203,22837828665,1586.5354,6585191019,1.78309897,1.35596652,35778919789605.90
2023-02-01,15136523.85,7159,417,83126.29823,148.657075,23723.769531,26683255504,1641.792725,8116969489,1.42020217,1.43385141,33544321249891.200
2023-02-02,15128291.6,7141,396,86408.00168,154.6161602,23471.871094,32066936882,1643.241577,10558081069,1.42020217,1.43385141,31131459243187.500
2023-02-03,15121252.35,7153,397,87938.61778,149.9521879,23449.322266,27083066007,1664.745605,8169519805,1.42020217,1.43385141,30287948648871.100
2023-02-04,15134035.7,7156,401,83089.17091,148.7698435,23331.847656,15639298538,1667.059204,5843302512,1.42020217,1.43385141,32461410218125.400
2023-02-05,15136755.79,7166,400,82753.12769,149.263885,22955.666016,19564262605,1631.645874,6926696531,1.42020217,1.43385141,34593690771812.80
2023-02-06,15141304.04,7167,396,86323.37868,150.2928701,22760.109375,23825006542,1616.24707,6919871886,1.42020217,1.43385141,32496642337503.100
2023-02-07,15121818.0,7148,418,86058.4765,159.881925,23264.291016,27187964471,1672.00354,8030277434,1.42020217,1.43385141,28640628395839.90
2023-02-08,15109703.56,7139,437,87422.62502,157.0549097,22939.398438,25371367758,1650.716797,7806089579,1.42020217,1.43385141,28306911786876.100
2023-02-09,15128535.15,7155,397,91914.55779,151.2881901,21819.039063,32572572185,1546.438232,10524969124,1.42020217,1.43385141,31048332660181.700
2023-02-10,15121575.0,7168,427,90175.98563,149.5026507,21651.183594,27078406594,1514.869141,8397387897,1.42020217,1.43385141,31009555093988.30
2023-02-11,15159989.8,7158,429,80696.0482,134.3242526,21870.875,16356226232,1539.926758,5064007416,1.42020217,1.43385141,40393550037326.90
2023-02-12,15167446.76,7158,440,81777.48072,133.1405421,21788.203125,17821046406,1515.033691,5319698775,1.42020217,1.43385141,39507251803627.60
2023-02-13,15134713.76,7159,433,90683.37086,147.3309121,21808.101563,23918742607,1507.165894,9363855114,1.42020217,1.43385141,34987978435382.900
2023-02-14,15159368.42,7148,426,88094.38165,159.7364298,22220.804688,26792596581,1556.875122,9249575045,1.42020217,1.43385141,35677425528335.00
2023-02-15,15100266.37,7152,429,93864.38828,162.3152964,24307.841797,32483312909,1673.745972,10015035156,1.42020217,1.43385141,24280533390349.400
2023-02-16,15104759.74,7158,397,95360.43462,159.0101984,23623.474609,39316664596,1640.067627,12704861676,1.42020217,1.43385141,25992049071740.30
2023-02-17,15111496.45,7097,390,96205.59687,150.3106947,24565.601563,41358451255,1694.783325,9802443159,1.42020217,1.43385141,29211324835409.900
2023-02-18,15131880.12,7109,372,94855.1764,136.8497679,24641.277344,19625427158,1691.819458,5491437195,1.42020217,1.43385141,33636933186890.000
2023-02-19,15134661.45,7117,370,100424.4869,140.8457215,24327.642578,25555105670,1681.436157,6959144003,1.42020217,1.43385141,32308195872803.8
2023-02-20,15135324.96,7129,400,109068.162,148.6379576,24829.148438,28987376573,1702.675171,7703604237,1.42020217,1.43385141,32627112693614.900
2023-02-21,15131805.77,7115,357,106062.9806,152.3949403,24436.353516,31252098714,1658.036377,8721608198,1.42020217,1.43385141,31160017843465.00
2023-02-22,15145694.91,7096,417,106556.3148,152.3166573,24188.84375,30199996781,1643.231689,9189387004,1.42020217,1.43385141,34872439794307.800
2023-02-23,15124168.07,7118,415,103332.8994,153.6298117,23947.492188,30476264066,1651.073853,9013236167,1.42020217,1.43385141,31232286958206.800
2023-02-24,15141794.42,7085,439,103976.7537,154.6606916,23198.126953,26811744928,1608.373169,8909129423,1.42020217,1.43385141,35379017523944.600
2023-02-25,15161640.65,7112,421,91693.22863,139.9365861,23175.375,16100721565,1594.914917,5657686235,1.42020217,1.43385141,41225166377167.60
2023-02-26,15171730.62,7119,449,89707.1437,138.0420003,23561.212891,16644534842,1640.817139,5727967432,1.42020217,1.43385141,41387307466835.900
2023-02-27,15145367.06,7133,403,97088.76938,144.9757465,23522.871094,22660763494,1634.326416,7239824677,1.42020217,1.43385141,35616720139176.00
2023-02-28,15128236.31,7109,378,94595.37642,146.9452806,23147.353516,20535363434,1605.895142,6323676957,1.42020217,1.43385141,32432659372310.900
